BEDS Code,School Name,Local School Code,School Type,Lowest Grade,Highest Grade,Does this school serve its full planned grade span? (Y/N),"If no, is this school opening this school year? (Y/N)",Is the school scheduled to close? (Y/N),"If so, what year?",K-12 Enrollment,"Pre-K
Enrollment",Preschool Special Ed Enrollment,"K-12
FRPL
Count","K-12
ELL 
Count","K-12
SWD
Count",Classroom Teachers w/ 0-3 Years Experience,Classroom Teachers w/ More than 3 Years Experience,"Para-
professional Classroom Staff",Principals & Other Admin Staff,Pupil Support Services Staff,All Remaining Staff,Total Staff,Total Classroom Teachers,Total Non Teaching Staff
321000010280,P.S./M.S. 280 Mosholu Parkway,10X280,K-8 School,K,8,Yes,,No,,750,0,0,688,126,193,5.0,60.0,12.9,4.0,7.8,3.0,92.7,65.0,27.7
321000010291,P.S. 291,10X291,Elementary School,K,5,Yes,,No,,391,0,0,384,120,85,0.2,36.0,6.6,4.0,2.0,4.0,52.8,36.2,16.6
321000010306,P.S. 306,10X306,Elementary School,K,5,Yes,,No,,440,0,0,396,66,87,5.0,35.0,14.6,4.0,9.7,5.2,73.5,40.0,33.5
321000010307,Luisa Pineiro Fuentes School of Science and Discovery,10X307,Elementary School,K,5,Yes,,No,,229,0,0,200,111,44,2.0,26.4,8.0,2.0,3.0,2.0,43.4,28.4,15.0
321000010308,Bronx Dance Academy School,10X308,Middle/Junior High School,6,8,Yes,,No,,239,0,0,215,35,62,5.0,19.0,1.6,1.0,1.0,3.0,30.6,24.0,6.6
321000010310,P.S. 310 Marble Hill,10X310,Elementary School,K,5,Yes,,No,,406,56,5,374,88,87,7.5,41.0,15.4,3.5,5.9,3.0,76.3,48.5,27.8
321000010315,P.S. 315 Lab School,10X315,K-8 School,K,8,Yes,,No,,180,0,0,166,31,33,2.0,15.0,7.7,2.0,3.0,3.0,32.7,17.0,15.7
321000010331,The Bronx School of Young Leaders,10X331,Middle/Junior High School,6,8,Yes,,No,,384,0,0,335,77,107,8.0,26.0,9.0,3.0,4.0,4.0,54.0,34.0,20.0
321000010340,P.S. 340,10X340,Elementary School,K,5,Yes,,No,,403,28,3,370,125,115,1.2,41.0,17.9,3.0,4.8,3.0,70.9,42.2,28.7
321000010344,Ampark Neighborhood,10X344,Elementary School,K,5,Yes,,No,,307,28,3,181,15,68,0.7,26.0,14.9,2.6,5.4,2.0,51.6,26.7,24.9
321000010360,P.S. 360,10X360,Elementary School,K,5,Yes,,No,,276,42,4,243,64,60,6.4,27.0,10.0,2.0,3.8,3.9,53.1,33.4,19.7
321000010363,Academy for Personal Leadership and Excellence,10X363,Middle/Junior High School,6,8,Yes,,No,,702,0,0,644,213,171,6.0,78.0,23.9,5.0,9.9,8.0,130.8,84.0,46.8
321000010368,In-Tech Academy (M.S. / High School 368),10X368,Junior-Senior High School,6,12,Yes,,No,,918,0,0,792,160,208,7.0,67.0,15.9,5.0,9.9,8.0,112.8,74.0,38.8
321000010382,"Elementary School for Math, Science, and Technology",10X382,Elementary School,K,5,Yes,,No,,223,0,0,213,82,45,2.5,19.0,6.0,2.0,2.0,1.0,32.5,21.5,11.0
321000010386,School for Environmental Citizenship,10X386,Elementary School,K,5,Yes,,No,,324,64,6,317,97,42,1.2,40.0,15.0,3.0,2.9,5.0,67.1,41.2,25.9
321000010390,M.S. 390,10X390,Middle/Junior High School,6,8,Yes,,No,,351,0,0,327,90,79,5.0,38.0,13.8,4.0,5.0,4.0,69.8,43.0,26.8
321000010391,The Angelo Patri Middle School,10X391,Middle/Junior High School,6,8,Yes,,No,,317,0,0,293,100,81,5.0,34.0,11.9,3.0,3.9,4.0,61.8,39.0,22.8
321000010396,P.S. 396,10X396,Elementary School,K,5,Yes,,No,,196,28,3,177,37,79,10.7,42.0,11.8,3.0,6.6,5.0,79.1,52.7,26.4
321000010447,Creston Academy,10X447,Middle/Junior High School,6,8,Yes,,No,,452,0,0,421,129,96,6.9,36.0,12.0,3.0,4.0,4.0,65.9,42.9,23.0
321000011141,Riverdale / Kingsbridge Academy (Middle School / High School 141),10X141,Junior-Senior High School,6,12,Yes,,No,,"1,323",0,0,696,106,260,13.0,90.0,11.6,5.0,11.8,6.0,137.4,103.0,34.4
321000011213,Bronx Engineering and Technology Academy,10X213,Senior High School,9,12,Yes,,No,,364,0,0,322,47,111,3.0,29.0,2.0,3.0,5.0,5.0,47.0,32.0,15.0
321000011237,"The Marie Curie School for Medicine, Nursing, and Health Professions",10X237,Senior High School,9,12,Yes,,No,,314,0,0,270,37,72,1.5,24.0,3.6,2.0,3.0,4.0,38.1,25.5,12.6
321000011243,West Bronx Academy for the Future,10X243,Junior-Senior High School,6,12,Yes,,No,,668,0,0,622,120,169,12.0,42.0,11.0,4.0,6.0,5.0,80.0,54.0,26.0
321000011264,Bronx Academy for Software Engineering (BASE),10X264,Senior High School,9,12,Yes,,No,,423,0,0,340,49,119,7.0,30.0,4.0,3.0,5.0,6.0,55.0,37.0,18.0
321000011268,Kingsbridge International High School,10X268,Senior High School,9,12,Yes,,No,,191,0,0,184,180,9,0.0,19.0,12.1,2.0,3.0,2.0,38.1,19.0,19.1
321000011284,Bronx School of Law and Finance,10X284,Senior High School,9,12,Yes,,No,,299,0,0,258,44,62,4.0,22.0,4.0,3.0,8.0,3.6,44.6,26.0,18.6
321000011319,Providing Urban Learners Success in Education High School,10X319,Senior High School,9,12,Yes,,No,,165,0,0,149,27,41,0.7,12.0,7.0,2.0,3.0,7.0,31.7,12.7,19.0
321000011342,International School for Liberal Arts,10X342,Junior-Senior High School,6,12,Yes,,No,,511,0,0,446,399,55,7.0,38.0,5.7,3.0,4.0,3.0,60.7,45.0,15.7
321000011351,Bronx Collaborative High School,10X351,Senior High School,9,12,Yes,,No,,408,0,0,348,80,119,6.9,34.0,5.0,2.0,7.0,3.1,58.0,40.9,17.1
321000011353,World View High School,10X353,Senior High School,9,12,Yes,,No,,589,0,0,492,163,117,17.0,33.0,7.0,4.0,4.0,4.0,69.0,50.0,19.0
321000011374,Knowledge and Power Preparatory Academy International High School (KAPPA),10X374,Senior High School,9,12,Yes,,No,,366,0,0,332,52,86,14.0,18.0,4.0,3.0,4.0,3.0,46.0,32.0,14.0
321000011397,English Language Learners and International Support Preparatory Academy (ELLIS),10X397,Senior High School,9,12,Yes,,No,,265,0,0,239,218,4,1.0,22.0,2.0,3.0,5.0,6.0,39.0,23.0,16.0
321000011433,High School for Teaching and the Professions,10X433,Senior High School,9,12,Yes,,No,,382,0,0,331,107,96,4.0,34.0,8.8,2.0,5.0,6.0,59.8,38.0,21.8
321000011434,Belmont Preparatory High School,10X434,Senior High School,9,12,Yes,,No,,365,0,0,314,39,83,1.0,25.0,7.1,2.0,4.0,5.0,44.1,26.0,18.1
321000011437,Fordham High School for the Arts,10X437,Senior High School,9,12,Yes,,No,,385,0,0,308,15,91,13.0,13.0,7.3,3.0,4.0,3.0,43.3,26.0,17.3
321000011438,Fordham Leadership Academy,10X438,Senior High School,9,12,Yes,,No,,365,0,0,316,51,104,15.0,19.0,1.0,3.0,4.0,4.0,46.0,34.0,12.0
321000011439,Bronx High School for Law and Community Service,10X439,Senior High School,9,12,Yes,,No,,403,0,0,367,73,110,4.0,31.0,4.0,3.0,4.0,4.0,50.0,35.0,15.0
321000011440,Dewitt Clinton High School,10X440,Senior High School,9,12,Yes,,No,,"1,048",0,0,899,106,234,25.0,49.0,17.6,6.0,10.5,7.0,115.1,74.0,41.1
321000011442,"Celia Cruz Bronx High School of Music, The",10X442,Senior High School,9,12,Yes,,No,,370,0,0,287,16,80,2.0,30.0,10.6,3.0,3.0,5.6,54.2,32.0,22.2
321000011445,The Bronx High School of Science,10X445,Senior High School,9,12,Yes,,No,,"2,983",0,0,"1,428",0,57,12.9,127.0,15.7,10.0,17.8,14.5,197.9,139.9,58.0
321000011477,Marble Hill High School for International Studies,10X477,Senior High School,9,12,Yes,,No,,396,0,0,344,134,69,1.0,32.0,9.0,3.0,2.0,4.0,51.0,33.0,18.0
321000011524,Crotona International High School,10X524,Senior High School,9,12,Yes,,No,,318,0,0,235,291,17,10.0,13.0,1.0,3.0,3.0,6.0,36.0,23.0,13.0
321000011546,Bronx Theatre High School,10X546,Senior High School,9,12,Yes,,No,,236,0,0,210,13,67,1.0,23.0,8.0,3.0,4.0,4.0,43.0,24.0,19.0
321000011549,Discovery High School,10X549,Senior High School,9,12,Yes,,No,,379,0,0,347,77,106,6.0,26.0,4.0,2.0,3.0,5.0,46.0,32.0,14.0
321000011565,High School for Energy and Technology,10X565,Senior High School,9,12,Yes,,No,,394,0,0,346,66,115,10.0,23.0,12.0,3.0,3.0,4.0,55.0,33.0,22.0
321000011696,High School of American Studies at Lehman College,10X696,Senior High School,9,12,Yes,,No,,402,0,0,126,0,10,0.0,30.0,1.0,3.0,2.9,2.0,38.9,30.0,8.9
321100010016,P.S. 016 Wakefield,11X016,Elementary School,K,5,Yes,,No,,242,28,3,227,34,49,4.0,19.0,10.7,2.0,3.9,4.0,43.6,23.0,20.6
321100010019,P.S. 019 Judith K. Weiss,11X019,K-8 School,K,8,Yes,,No,,663,14,1,358,53,103,13.0,33.0,16.4,3.0,4.9,3.0,73.3,46.0,27.3
321100010021,P.S. 021 Philip H. Sheridan,11X021,Elementary School,K,5,Yes,,No,,444,0,0,393,49,94,5.7,35.0,14.0,4.0,5.8,4.0,68.5,40.7,27.8
321100010041,P.S. 041 Gun Hill Road,11X041,Elementary School,K,5,Yes,,No,,606,0,0,566,81,130,9.0,49.0,18.5,4.0,5.8,5.0,91.3,58.0,33.3
321100010068,P.S. 068 Bronx,11X068,Elementary School,K,5,Yes,,No,,386,14,1,272,7,106,1.0,56.0,18.9,4.0,8.5,3.0,91.4,57.0,34.4
321100010076,P.S. 076 The Bennington School,11X076,Elementary School,K,5,Yes,,No,,634,0,0,510,125,131,15.9,54.0,24.6,4.0,4.9,3.9,107.3,69.9,37.4
321100010078,P.S. 078 Anne Hutchinson,11X078,Elementary School,K,5,Yes,,No,,486,28,3,418,39,88,1.0,47.0,16.5,3.0,4.9,4.0,76.4,48.0,28.4
321100010083,P.S. 083 Donald Hertz,11X083,K-8 School,K,8,Yes,,No,,"1,646",0,0,"1,189",331,310,24.9,102.0,31.6,6.2,11.3,7.5,183.5,126.9,56.6
321100010087,P.S. 087 Bronx,11X087,Elementary School,K,5,Yes,,No,,306,0,0,266,17,52,2.0,22.0,9.5,2.0,4.9,2.5,42.9,24.0,18.9
321100010089,P.S. 089 Bronx,11X089,K-8 School,K,8,Yes,,No,,"1,209",42,4,962,240,212,16.0,83.0,29.6,6.7,9.2,5.5,150.0,99.0,51.0
321100010096,P.S. 096 Richard Rodgers,11X096,Elementary School,K,5,Yes,,No,,762,25,2,625,82,154,16.0,60.0,18.3,5.0,4.9,6.0,110.2,76.0,34.2
321100010097,P.S. 097 Bronx,11X097,Elementary School,K,5,Yes,,No,,465,36,3,379,37,108,6.0,38.0,23.8,3.9,6.9,6.0,84.6,44.0,40.6
321100010103,P.S. 103 Hector Fontanez,11X103,Elementary School,K,5,Yes,,No,,703,14,1,654,99,175,2.0,67.0,26.0,4.0,9.5,4.0,112.5,69.0,43.5
321100010105,P.S. 105 Sen Abraham Bernstein,11X105,Elementary School,K,5,Yes,,No,,571,42,4,530,176,110,4.0,66.0,19.6,5.0,6.1,4.0,104.7,70.0,34.7
321100010106,P.S. 106 Parkchester,11X106,Elementary School,K,5,Yes,,No,,787,53,5,598,138,171,7.0,69.7,32.4,4.0,6.7,3.0,122.8,76.7,46.1
321100010108,P.S. 108 Philip J. Abinanti,11X108,Elementary School,K,5,Yes,,No,,475,14,1,370,51,75,2.0,33.0,8.0,3.0,3.9,3.0,52.9,35.0,17.9
321100010111,P.S. 111 Seton Falls,11X111,Elementary School,K,5,Yes,,No,,422,53,5,392,16,98,3.0,39.0,18.7,2.0,5.7,4.0,72.4,42.0,30.4
321100010112,P.S. 112 Bronxwood,11X112,Elementary School,K,5,Yes,,No,,347,50,5,329,35,82,5.0,33.0,17.2,3.0,4.8,3.0,66.0,38.0,28.0
321100010121,P.S. 121 Throop,11X121,Elementary School,K,5,Yes,,No,,483,28,3,340,22,82,4.0,37.0,18.3,3.0,5.7,4.0,72.0,41.0,31.0
321100010127,J.H.S. 127 The Castle Hill,11X127,Middle/Junior High School,6,8,Yes,,No,,798,0,0,618,150,150,18.7,53.0,15.5,6.0,5.0,5.0,103.2,71.7,31.5
321100010144,J.H.S. 144 Michelangelo,11X144,Middle/Junior High School,6,8,Yes,,No,,376,0,0,296,39,94,4.0,34.0,12.0,3.0,8.8,5.0,66.8,38.0,28.8
321100010153,P.S. 153 Helen Keller,11X153,Elementary School,K,5,Yes,,No,,390,14,1,281,7,56,0.0,37.0,13.8,2.0,7.6,2.0,62.4,37.0,25.4
321100010160,P.S. 160 Walt Disney,11X160,Elementary School,K,5,Yes,,No,,239,42,4,184,7,57,4.0,28.0,18.4,2.0,6.7,2.0,61.1,32.0,29.1
321100010169,Baychester Academy,11X169,Elementary School,K,5,Yes,,No,,283,28,3,239,15,63,0.0,26.0,18.0,2.0,4.8,4.0,54.8,26.0,28.8
321100010175,P.S. 175 City Island,11X175,K-8 School,K,8,Yes,,No,,214,0,0,118,12,43,1.0,22.0,3.4,2.0,3.8,4.3,36.5,23.0,13.5
321100010178,P.S. 178 - Dr. Selman Waksman,11X178,Elementary School,K,5,Yes,,No,,242,36,3,202,10,56,5.0,26.0,16.6,2.0,8.8,2.0,60.4,31.0,29.4
321100010180,M.S. 180 Dr. Daniel Hale Williams,11X180,Middle/Junior High School,6,8,Yes,,No,,771,0,0,596,22,159,9.7,64.0,19.0,5.2,7.7,5.0,110.6,73.7,36.9
321100010181,I.S. 181 Pablo Casals,11X181,Middle/Junior High School,6,8,Yes,,No,,633,0,0,509,22,152,8.0,58.0,25.4,7.0,8.7,4.0,111.1,66.0,45.1
321100010189,Cornerstone Academy for Social Action,11X189,Elementary School,K,5,Yes,,No,,240,42,4,204,9,48,3.0,23.0,13.7,2.0,7.7,2.0,51.4,26.0,25.4
321100010194,P.S./M.S. 194,11X194,K-8 School,K,8,Yes,,No,,"1,104",0,0,906,200,187,5.0,83.0,27.6,5.0,5.9,6.0,132.5,88.0,44.5
321100010287,North Bronx School of Empowerment,11X287,Middle/Junior High School,6,8,Yes,,No,,348,0,0,312,56,90,2.0,33.0,15.7,3.0,3.0,3.0,59.7,35.0,24.7
321100010326,Bronx Green Middle School,11X326,Middle/Junior High School,6,8,Yes,,No,,309,0,0,295,64,52,2.7,26.0,8.1,2.5,3.0,1.3,43.6,28.7,14.9
321100010355,Bronx Alliance Middle School,11X355,Middle/Junior High School,6,8,Yes,,No,,244,0,0,208,12,71,7.0,19.0,7.8,2.0,3.0,3.0,41.8,26.0,15.8
321100010357,Young Voices Academy of the Bronx,11X357,Elementary School,K,5,Yes,,No,,283,28,3,234,65,54,2.0,28.0,9.4,2.0,1.0,2.0,44.4,30.0,14.4
321100010370,Leaders of Tomorrow,11X370,Middle/Junior High School,6,8,Yes,,No,,352,0,0,290,51,95,3.0,31.0,14.0,2.0,3.0,4.0,57.0,34.0,23.0
321100010462,Cornerstone Academy for Social Action Middle School (CASA),11X462,Middle/Junior High School,6,8,Yes,,No,,154,0,0,125,8,42,2.0,17.0,7.5,2.5,2.0,2.0,33.0,19.0,14.0
321100010468,Pelham Academy of Academics and Community Engagement,11X468,Middle/Junior High School,6,8,Yes,,No,,268,0,0,242,46,56,1.0,26.0,6.0,2.0,3.0,3.0,41.0,27.0,14.0
321100010481,The STEAM Bridge School,11X481,Elementary School,K,5,Yes,,No,,285,0,0,247,84,42,7.0,19.0,3.0,2.0,3.8,3.0,37.8,26.0,11.8
321100010483,The Matilda Avenue School,11X483,Elementary School,K,5,Yes,,No,,220,0,0,198,14,34,7.7,13.0,5.6,2.0,1.0,2.0,31.3,20.7,10.6
321100010498,P.S./M.S. 11X498 - Van Nest Academy,11X498,K-8 School,K,8,Yes,,No,,552,0,0,430,57,115,7.0,45.0,15.6,3.0,4.8,4.1,79.5,52.0,27.5
321100010529,One World Middle School at Edenwald,11X529,Middle/Junior High School,6,8,Yes,,No,,320,0,0,271,10,77,8.5,34.0,5.6,3.0,2.9,4.0,58.0,42.5,15.5
321100010532,Baychester Middle School,11X532,Middle/Junior High School,6,8,Yes,,No,,320,0,0,273,33,84,8.0,16.0,6.8,2.0,2.0,4.0,38.8,24.0,14.8
321100010556,Bronx Park Middle School,11X556,Middle/Junior High School,6,8,Yes,,No,,434,0,0,386,100,89,11.0,22.0,8.9,3.2,3.0,3.0,51.1,33.0,18.1
321100010566,Pelham Gardens Middle School,11X566,Middle/Junior High School,6,8,Yes,,No,,236,0,0,198,15,64,1.0,29.0,8.0,3.0,3.0,3.0,47.0,30.0,17.0
321100010567,Linden Tree Elementary School,11X567,Elementary School,K,5,Yes,,No,,327,14,1,289,111,71,2.0,27.0,16.8,2.0,3.0,5.0,55.8,29.0,26.8
321100011249,Bronx Health Sciences High School,11X249,Senior High School,9,12,Yes,,No,,369,0,0,309,27,54,7.0,18.0,4.0,3.0,3.0,4.0,39.0,25.0,14.0
321100011253,Bronx High School for Writing and Communication Arts,11X253,Senior High School,9,12,Yes,,No,,190,0,0,155,29,47,2.0,16.0,13.9,2.0,3.0,2.0,38.9,18.0,20.9
321100011265,Bronx Lab School,11X265,Senior High School,9,12,Yes,,No,,206,0,0,175,29,59,0.0,23.0,6.6,3.0,4.0,5.0,41.6,23.0,18.6
321100011270,Academy for Scholarship and Entrepreneurship: A College Board School,11X270,Senior High School,9,12,Yes,,No,,376,0,0,322,17,73,4.0,25.0,5.7,3.0,4.0,4.0,45.7,29.0,16.7
321100011275,High School of Computers and Technology,11X275,Senior High School,9,12,Yes,,No,,464,0,0,357,50,129,4.0,33.0,16.6,4.0,4.0,7.0,68.6,37.0,31.6
321100011288,Collegiate Institute for Math and Science,11X288,Senior High School,9,12,Yes,,No,,550,0,0,434,35,113,2.0,35.0,7.5,3.0,7.9,5.0,60.4,37.0,23.4
321100011290,Bronx Academy of Health Careers,11X290,Senior High School,9,12,Yes,,No,,347,0,0,302,53,79,7.6,19.0,4.9,3.0,3.0,2.0,39.5,26.6,12.9
321100011299,Astor Collegiate Academy,11X299,Senior High School,9,12,Yes,,No,,449,0,0,372,54,97,4.0,28.0,12.5,3.0,4.0,4.0,55.5,32.0,23.5
321100011418,Bronx High School for the Visual Arts,11X418,Senior High School,9,12,Yes,,No,,372,0,0,314,30,97,6.0,28.0,7.0,3.2,5.0,4.0,53.2,34.0,19.2
321100011455,Harry S Truman High School,11X455,Senior High School,9,12,Yes,,No,,"1,999",0,0,"1,581",153,505,17.0,116.0,39.0,10.0,18.8,13.1,213.9,133.0,80.9
321100011508,Bronxdale High School,11X508,Senior High School,9,12,Yes,,No,,398,0,0,363,25,96,2.0,41.0,8.0,3.0,5.0,7.0,66.0,43.0,23.0
321100011509,High School of Language and Innovation,11X509,Senior High School,9,12,Yes,,No,,335,0,0,293,285,15,6.0,24.0,4.7,3.0,4.7,4.0,46.4,30.0,16.4
321100011513,New World High School,11X513,Senior High School,9,12,Yes,,No,,262,0,0,246,194,19,0.0,22.0,5.1,3.2,2.0,4.6,36.9,22.0,14.9
321100011514,The Bronxwood Preparatory Academy,11X514,Senior High School,9,12,Yes,,No,,351,0,0,289,27,92,7.0,19.0,7.8,3.0,3.0,4.0,43.8,26.0,17.8
321100011542,Pelham Preparatory Academy,11X542,Senior High School,9,12,Yes,,No,,502,0,0,378,34,130,8.0,24.0,6.0,3.0,4.0,3.0,48.0,32.0,16.0
321100011544,High School for Contemporary Arts,11X544,Senior High School,9,12,Yes,,No,,344,0,0,295,59,115,5.0,21.0,4.0,3.0,6.0,5.0,44.0,26.0,18.0
321100011545,Bronx Aerospace High School,11X545,Senior High School,9,12,Yes,,No,,159,0,0,128,23,40,0.5,18.0,4.0,2.0,3.7,3.0,31.2,18.5,12.7
321200010006,P.S. 006 West Farms,12X006,Elementary School,K,5,Yes,,No,,384,42,4,380,57,88,2.0,34.0,19.8,4.0,6.7,7.0,73.5,36.0,37.5
321200010044,P.S. 044 David C. Farragut,12X044,Elementary School,K,5,Yes,,No,,209,25,2,202,42,28,4.0,19.0,6.3,2.0,3.0,2.0,36.3,23.0,13.3
321200010047,P.S. 047 John Randolph,12X047,Elementary School,K,5,Yes,,No,,861,0,0,829,272,147,2.2,67.0,21.0,5.0,4.9,5.0,105.1,69.2,35.9
321200010057,P.S. 057 Crescent,12X057,Elementary School,K,5,Yes,,No,,394,28,3,360,77,94,2.5,35.0,16.9,2.0,5.8,6.0,68.2,37.5,30.7
321200010061,P.S. 061 Francisco Oller,12X061,Elementary School,K,5,Yes,,No,,184,39,4,181,22,30,3.0,19.0,13.2,2.0,3.8,2.0,43.0,22.0,21.0
321200010066,P.S. 066 School of Higher Expectations,12X066,Elementary School,K,5,Yes,,No,,412,67,6,368,82,80,4.0,44.0,17.0,3.0,4.9,5.0,77.9,48.0,29.9
321200010067,P.S. 067 Mohegan School,12X067,Elementary School,K,5,Yes,,No,,298,39,4,293,37,71,8.0,21.0,14.2,4.0,3.9,4.0,55.1,29.0,26.1
321200010098,J.H.S. 098 Herman Ridder,12X098,Middle/Junior High School,6,8,Yes,,No,,121,0,0,117,42,31,1.0,15.0,5.0,2.0,2.0,3.0,28.0,16.0,12.0
321200010129,M.S. 129 Academy for Independent Learning and Leadership,12X129,Middle/Junior High School,6,8,Yes,,No,,297,0,0,286,50,88,3.0,26.0,17.0,4.0,5.0,4.0,59.0,29.0,30.0
321200010134,P.S. 134 George F. Bristow,12X134,Elementary School,K,5,Yes,,No,,343,39,4,329,57,71,4.0,32.0,14.0,3.0,5.8,5.0,63.8,36.0,27.8
321200010150,P.S. 150 Charles James Fox,12X150,Elementary School,K,5,Yes,,No,,453,28,3,425,144,102,1.0,42.0,15.9,3.0,7.8,4.0,73.7,43.0,30.7
321200010190,E.S.M.T- I.S. 190,12X190,Middle/Junior High School,6,8,Yes,,No,,197,0,0,186,35,45,2.7,19.0,6.0,2.0,1.0,3.0,33.7,21.7,12.0
321200010195,P.S. 195,12X195,Elementary School,K,5,Yes,,No,,766,39,4,669,267,147,18.0,45.0,25.1,4.0,4.9,4.0,101.0,63.0,38.0
321200010196,P.S. 196,12X196,Elementary School,K,5,Yes,,No,,644,53,5,572,247,130,1.0,60.0,28.1,3.0,1.9,6.0,100.0,61.0,39.0
321200010211,P.S. 211,12X211,Elementary School,K,5,Yes,,No,,198,39,4,182,29,41,7.0,20.0,11.9,2.0,3.9,3.0,47.8,27.0,20.8
321200010214,P.S. 214,12X214,K-8 School,K,8,Yes,,No,,846,42,4,761,158,172,14.0,64.0,23.8,3.0,6.7,6.0,117.5,78.0,39.5
321200010217,School of Performing Arts,12X217,Middle/Junior High School,6,8,Yes,,No,,257,0,0,248,43,93,17.0,10.0,12.4,2.0,3.0,3.0,47.4,27.0,20.4
321200010242,Mott Hall V,12X242,Junior-Senior High School,6,12,Yes,,No,,651,0,0,619,125,177,7.0,50.0,11.6,4.0,7.9,5.0,85.5,57.0,28.5
321200010273,Frederick Douglass Academy V. Middle School,12X273,Middle/Junior High School,6,8,Yes,,No,,266,0,0,256,42,76,4.0,22.0,10.0,2.0,3.0,2.0,43.0,26.0,17.0
321200010286,Fannie Lou Hamer Middle School,12X286,Middle/Junior High School,6,8,Yes,,No,,291,0,0,257,62,94,13.0,15.0,9.4,3.0,2.0,3.0,45.4,28.0,17.4
321200010300,The School of Science and Applied Learning,12X300,Elementary School,K,5,Yes,,No,,396,25,2,375,64,114,3.0,41.0,20.5,2.0,7.8,5.0,79.3,44.0,35.3
321200010314,Fairmont Neighborhood School,12X314,Elementary School,K,5,Yes,,No,,141,39,4,129,18,40,3.0,19.0,10.9,2.0,3.9,3.0,41.8,22.0,19.8
321200010316,KAPPA III,12X316,Middle/Junior High School,6,8,Yes,,No,,277,0,0,259,26,77,7.0,21.0,7.5,2.0,3.9,3.0,44.4,28.0,16.4
321200010318,"I.S. X318 Math, Science & Technology Through Arts",12X318,Middle/Junior High School,6,8,Yes,,No,,268,0,0,260,53,79,11.0,18.0,8.5,2.0,3.0,2.0,44.5,29.0,15.5
321200010341,Accion Academy,12X341,Middle/Junior High School,6,8,Yes,,No,,241,0,0,231,53,74,0.0,26.0,10.7,3.0,4.0,4.0,47.7,26.0,21.7
321200010383,Emolior Academy,12X383,Middle/Junior High School,6,8,Yes,,No,,416,0,0,387,79,100,4.0,29.0,7.6,3.0,2.0,4.0,49.6,33.0,16.6
321200010458,Samara Community School,12X458,Elementary School,K,5,Yes,,No,,209,28,3,205,43,46,6.0,23.0,9.8,2.0,2.9,2.0,45.7,29.0,16.7
321200010463,Urban Scholars Community School,12X463,Elementary School,K,5,Yes,,No,,359,28,3,340,62,86,1.0,35.0,21.4,2.0,4.8,2.0,66.2,36.0,30.2
321200010531,Archer Elementary School,12X531,Elementary School,K,5,Yes,,No,,292,25,2,276,73,88,1.0,33.0,13.9,2.0,5.8,3.0,58.7,34.0,24.7
321200010536,P.S. 536,12X536,Elementary School,K,5,Yes,,No,,283,14,1,263,61,46,2.0,22.0,6.6,2.0,2.9,2.0,37.5,24.0,13.5
321200010595,P.S. 595,12X595,Elementary School,K,5,Yes,,No,,239,25,2,220,69,54,10.0,15.0,8.2,2.0,3.9,2.0,41.1,25.0,16.1
321200011248,"Metropolitan High School, The",12X248,Senior High School,9,12,Yes,,No,,87,0,0,80,20,29,0.0,17.0,3.0,3.0,3.9,2.0,28.9,17.0,11.9
321200011251,Explorations Academy H.S.,12X251,Senior High School,9,12,Yes,,No,,325,0,0,283,69,99,3.0,23.0,10.4,2.0,4.0,5.0,47.4,26.0,21.4
321200011267,Bronx Latin,12X267,Junior-Senior High School,6,12,Yes,,No,,505,0,0,466,71,124,8.7,45.0,10.0,3.0,4.0,1.0,71.7,53.7,18.0
321200011271,East Bronx Academy for the Future,12X271,Junior-Senior High School,6,12,Yes,,No,,486,0,0,452,80,149,5.0,51.0,12.0,3.0,5.0,6.0,82.0,56.0,26.0
321200011388,Pan American International High School at Monroe,12X388,Senior High School,9,12,Yes,,No,,255,0,0,239,248,7,5.0,22.0,1.9,3.0,4.0,5.0,40.9,27.0,13.9
321200011446,Arturo A. Schomburg Satellite Academy Bronx,12X446,Senior High School,9,12,Yes,,No,,150,0,0,132,21,52,3.0,13.0,1.0,2.0,3.0,6.1,28.1,16.0,12.1
321200011478,The Cinema School,12X478,Senior High School,9,12,Yes,,No,,318,0,0,278,27,79,3.0,23.0,1.0,3.0,3.0,3.0,36.0,26.0,10.0
321200011479,Bronx Career and College Preparatory High School,12X479,Senior High School,9,12,Yes,,No,,222,0,0,204,46,55,2.0,15.0,4.1,1.0,5.0,3.0,30.1,17.0,13.1
321200011480,Bronx Regional High School,12X480,Senior High School,9,12,Yes,,No,,97,0,0,89,6,19,0.0,10.0,4.0,2.0,2.0,3.0,21.0,10.0,11.0
321200011511,Bronx Envision Academy,12X511,Senior High School,9,12,Yes,,No,,348,0,0,307,72,100,4.0,32.0,5.1,3.0,5.0,3.5,52.6,36.0,16.6
321200011521,The Metropolitan Soundview High School,12X521,Senior High School,9,12,Yes,,No,,437,0,0,404,76,122,9.3,26.0,9.0,3.0,5.0,6.5,58.8,35.3,23.5
321200011550,High School of World Cultures,12X550,Senior High School,9,12,Yes,,No,,351,0,0,340,317,10,2.0,30.0,2.9,3.0,6.0,6.0,49.9,32.0,17.9
321200011682,Fannie Lou Hamer Freedom High School,12X682,Senior High School,9,12,Yes,,No,,498,0,0,438,76,140,6.0,36.0,12.7,4.0,4.0,5.0,67.7,42.0,25.7
321200011684,Wings Academy,12X684,Senior High School,9,12,Yes,,No,,248,0,0,222,22,73,2.0,24.0,6.0,3.0,3.0,3.0,41.0,26.0,15.0
